"EventDate","CaclEventStartTime2","CalcEventEndTime2","CalcEventType","EventTitleName","EventLocation","EventDescription","Latitude","Longitude"
"April 9, 2011",11:00:00,12:00:00,"S","Field Hockey Pick up Indoor game!","Zesiger Center (W35), MAC Court","Join the field hockey team for a friendly pick up game on the MAC Court. Bring your own stick, shin guards, sneakers and mouth guards!","42.35890860437833","-71.09458923339844"
"April 9, 2011",11:00:00,12:00:00,"F","Pancakes!!!!!!!!!","Theta Delta Chi, 372 Memorial Dr., Cambridge","PANCAKES!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!","42.356355751762926","-71.09648287296295"
"April 9, 2011",11:00:00,12:00:00,"DP","MacGregor House Brunch!","MacGregor House (W61), Dining Room","Up already? Sounds like a good time for free food with the friendly residents of MacGregor. Come enjoy pancakes, eggs, fruit and more while getting a feel for one of our house's traditional study breaks.","42.355439","-71.099777"
"April 9, 2011",11:00:00,12:00:00,"PO","Solar Electric Vehicle Team Shop Tour","Meet at the MIT Museum (N51), Entrance","Tour the Solar Electric Vehicle Team shop! Check out our newest race vehicle due to compete in Australia. Learn about the design and construction of a solar vehicle.","42.361978629051855","-71.09750211238861"
"April 9, 2011",11:00:00,12:00:00,"D","Solar Furnace","East Campus Courtyard (between Buildings 62 and 64)","Think you know about solar energy? Think again. We've got an 8 foot by 8 foot solar concentrator and we're not afraid to use it.","42.360256341879456","-71.08833432197571"
"April 9, 2011",11:00:00,13:00:00,"DM","Chocolate City Discussion","New House (W70), House 1, 3rd Floor, Chocolate City Lounge","The Chocolate City discussion will be a time for students to ask about questions they have about Chocolate City and the support system within the brotherhood. We've been graduating brothers since 1975, and coming around to year 36, we've been impacting the various greater Cambridge and Boston communities, while keeping an academic focus.","42.35512685716137","-71.10020041465759"
"April 9, 2011",11:00:00,13:00:00,"F","Bacon Bonanza","Theta Xi, 64 Bay State Rd., Boston","Don't you love the smell of bacon in the morning? It smells like... victory. Start off your day right with bacon and the food you eat to offset the bacon, and may your day be victorious.","42.349763","-71.095896"
"April 9, 2011",11:00:00,13:00:00,"S","MIT Women's Basketball Pick-Up and Shoot-Around!","Meet in Zesiger Center (W35), Lobby","Come hang out with the MIT Varsity Women's Basketball team! Have some fun shooting around and playing pick up! After some fun on the court, we will head to lunch in the Student Center as a Team! If you are interested in participating in varsity athletics at MIT come check it out!","42.35854391749705","-71.09579086303711"
"April 9, 2011",11:00:00,13:00:00,"DP","Next Housemaster Brunch","Next House (W71), Dining Hall","Meet our housemasters in an all-you-can eat brunch!  These happen monthly at Next House; so, make sure to enjoy!","42.3545797931251","-71.10209941864014"
"April 9, 2011",11:00:00,14:00:00,"D","Nap Time!","New House (W70), House 5, 1st Floor, Game Room","We gots mattresses, pillowses, cushionses, blanketses, scented Glade Plug Inses and mood musicses. Comes and relaaaaxes betweens mealses.","42.35489693227697","-71.10083341598511"
"April 9, 2011",11:00:00,14:00:00,"DP","Famous Housemaster Brunch with Smoothies","Simmons Hall (W79), Housemaster Reception Hall","A message from our Housemasters: John:  “97, 98, 99, Argh, 100” Ellen: “Wow, I’ve never seen anyone do 100 pushups just using their index finger. What's up?” John: “Housemaster Brunch today ... getting my smoothie blender finger in shape.”","42.35703757969258","-71.10145568847656"
"April 9, 2011",11:00:00,15:00:00,"PO","Got Waste? Recycling with Biodiesel@MIT","E25/E23 Atrium","Come support campus sustainability with Biodiesel@MIT and The Green Grease Project! Check out a diesel truck that runs on waste vegetable oil and learn about awesome projects at MIT that help people and the planet.","42.361500991425295","-71.08652114868164"
"April 9, 2011",11:30:00,12:30:00,"*AP","Prehealth Panel","Room 6-120","Come hear a panel of current MIT prehealth students and MIT alums in local medical schools share their experience and advice. This is an excellent opportunity to ask questions and learn about the resources available for individuals interested in a health profession career.","42.359622116068024","-71.09046936035156"
"April 9, 2011",11:30:00,14:00:00,"RO","Musical Taste with WMBR","Walker Memorial (50), Basement, WMBR","Come hang out with awesome WMBR radio station members, check out our giant music library, make sweet crafts (paper boomboxes, anyone?), and even sweeter food!",,
"April 9, 2011",11:30:00,14:00:00,"F","Grilling with Kappa Sigma","Kappa Sigma, 407 Memorial Dr., Cambridge","Chef John will be making another appearance in case you didn't get enough the first time around. Grab some food and then out for some dodgeball. ","42.35615754458158","-71.09743237495422"
"April 9, 2011",11:30:00,14:30:00,"D","Grilling at EC","East Campus Courtyard (between Buildings 62 and 64)","Come to the EC Courtyard for a variety of grilled foods. Like burgers. And probably vegetables and mysterious soy products if we can get our act together. ","42.36021670295378","-71.08837723731995"
"April 9, 2011",11:45:00,"?","F","Lunch","Epsilon Theta, 259 St. Paul St., Brookline","Come have fajitas with us. Meet us at Lobby 7 to catch our Big Silver Van to Epsilon Theta.",,
"April 9, 2011",12:00:00,13:00:00,"*TP","Campus Tour","Student Center (W20), 2nd Floor","Departing on the hour from Wiesner Student Art Gallery. ","42.359083","-71.094761"
"April 9, 2011",12:00:00,13:00:00,"PO","Solar Electric Vehicle Team Shop Tour","Meet at the MIT Museum (N51), Entrance","Tour the Solar Electric Vehicle Team shop! Check out our newest race vehicle due to compete in Australia. Learn about the design and construction of a solar vehicle.","42.36199250228966","-71.09753966331482"
"April 9, 2011",12:00:00,13:00:00,"A","Women's Technology Program Reunion Lunch","Room 34-401","Reunion lunch for the 2010 alumnae and staff of the MIT Women's Technology Program.","42.361001549027854","-71.09190702438354"
"April 9, 2011",12:00:00,13:00:00,"F","More Bar-B-Q","Alpha Delta Phi, 351 Massachusetts Ave., Cambridge","Couldn’t get enough of our grillin’ on Friday? Need a pit stop after your morning explorations (or after just waking up)? Come by the ADPhi house! As many burgers and hotdogs as you can eat! And then some! Even if it starts rainin’ we won’t stop grillin’! ","42.362828854680686","-71.09905779361725"
"April 9, 2011",12:00:00,13:00:00,"RO","Song Jam with the Toons","Lobby 10","Join the MIT/Wellesley Toons, MIT's only cross-campus a cappella group, for an hour of improvisation and musical fun. No experience necessary! Just show up and sing! ","42.35925346937329","-71.09315425157547"
"April 9, 2011",12:00:00,14:00:00,"RO","A Cappella Performance and Workshop","Meet in Lobby 7 ","Come jam with MIT's oldest co-ed a cappella group in Lobby 7 and then head to Building 4 at 12:15pm for some free food and a workshop! We love to sing everything from R&B to pop-rock, and whaddaya know, we even rap. ",,
"April 9, 2011",12:00:00,14:00:00,"O","X-Box Flight Simulator and Cookout","Room W59-114","Come hang out with Air Force ROTC cadets and play Ace Combat 6 to see if you have what it takes to be a fighter pilot! While you are here grab some burgers and refreshments. There will be plenty of cadets around so ask them a question and see if they give you some free stuff!",,
"April 9, 2011",12:00:00,14:00:00,"D","Patisserie","New House (W70), French House (House 6), 5th Floor Kitchen","We make the dough, you design your own pastry!","42.35497621681487","-71.10109090805054"
"April 9, 2011",12:00:00,14:00:00,"D","Cookie and Cupcake Decorating","New House (W70), House 6, 2nd Floor, German House Lounge","Hungry for sweets? Decorate sugar cookies and cupcakes, and meet other prefrosh. Super fun times!!! :)","42.35504757281349","-71.10114455223083"
"April 9, 2011",12:00:00,14:00:00,"D","Disney Song Sing-Along","New House (W70), House 5, 5th Floor, French House Lounge","You watch those movies just so you can sing along. So skip the movies and just sing the songs with us! No musical ability required.","42.35489693227697","-71.10084414482117"
"April 9, 2011",12:00:00,14:00:00,"F","Pick-up soccer!","Meet in Lobby 10","GGGGGGOOOOOOOOOAAAAAAAALLLLLLL!!!!!!!","42.358752","-71.09156"
"April 9, 2011",12:00:00,14:00:00,"DP","Simmons Grand Tour","Simmons Hall (W79), Mailbox Lounge","We will take you to every tower and lung-shaped lounge, the famous Ball Pit, and all things amazing in Simmons! Also be sure to hit up our Famous Housemaster Brunch before embarking on your tour.","42.35703757969258","-71.10156297683716"
"April 9, 2011",12:00:00,14:00:00,"AP","MIT Army ROTC Luncheon and Open House","Army ROTC Office (W59), 201 Vassar St., Cambridge","Friends, family and accepted students of MIT are invited to learn more about the Army ROTC program at MIT to include military career options, leadership training and scholarship opportunities.",,
"April 9, 2011",12:00:00,14:00:00,"DP","Meat Maseeh Hall BBQ","Kresge BBQ Pits (behind W16)","Hungry? Good! Come join the future residents of Maseeh Hall for some unforgettable barbecue and your favorite yard games. No seriously, come. We have enough food to feed a small country for weeks. (Vegetarian option available).  ","42.35771940022451","-71.09524369239807"
"April 9, 2011",12:00:00,14:00:00,"F","ND Touch Football","Nu Delta, 460 Beacon St., Boston","Think you have game? Come and prove it alongside the brothers of Nu Delta. Step on the field and show us your skills. Meet at the house and head over to Brigg’s Field C (between New House, W70 and Simmons, W79).","42.351554998044904","-71.08786761760712"
"April 9, 2011",12:00:00,14:00:00,"RPOM","Steel Pan Jamboree","Student Center Steps (W20)","Come listen to some great Caribbean music from one of the regions native instruments. The melodic tones are sure to leave you ""feelin' nice""! Sponsored by the MIT Caribbean Club.",,
"April 9, 2011",12:00:00,14:00:00,"D","Jam Session","Burton-Conner House (W51), Music Room","Do you play things that make (the good) sound? Do you want to watch people play things that make (the good) sound? Come to the Burton-Conner music rooms!","42.35607826153401","-71.09790444374084"
"April 9, 2011",12:00:00,15:00:00,"FP","Interfraternity Council Carnival","Kresge Lawn","Come join the men of MIT's greek system for an afternoon of carnival games, food, and music on the Kresge Lawn (across from main entrance of the Zesiger Center, W35). Sumo wrestle, air jump, or just chill on the grass with the leaders on campus. We will be answering any questions students have regarding Fraternity life at MIT. Rain Location: Johnson Athletics Center (W34), Overhang.","42.3583060770864","-71.0945463180542"
"April 9, 2011",12:00:00,15:00:00,"DP","MacGregor House Tours","MacGregor House (W61), Lobby","Take a tour through the hallowed halls of MacGregor with one of our friendly residents. Check out what a typical room looks like, and see what facilities we have to offer.","42.355439","-71.099777"
"April 9, 2011",12:00:00,15:00:00,"DP","Dorm Tours","Next House (W71)","Last chance to see the inner chambers of Next House!","42.354500508087064","-71.10215306282043"
"April 9, 2011",12:00:00,15:00:00,"D","Shield Building","East Campus (62), Talbot Lounge","Paint and adorn with heraldry the impenetrable shields that will bring victory to East Campus!","42.36014535282455","-71.0886561870575"
"April 9, 2011",12:00:00,16:00:00,"RP","Life @ MIT Interviews","Student Center Lobby (W20), by Copy Tech","The Dramashop is putting together a play for the fall about what MIT has come to mean to us all. Come share your experiences and join in on this exciting project! Meet us at our booth in the Student Center.",,
"April 9, 2011",12:01:00,22:00:00,"D","Hair Dyeing","East Campus Courtyard (between Buildings 62 and 64)","We like hair dye. We want to share our hair dye with you. We also have non-permanent options.","42.36009778602675","-71.08832359313965"
"April 9, 2011",12:17:00,13:17:00,"D","Lemonade and Linguistics","Random Hall (NW61)","Did you know that some languages have no nouns while others have no verbs? Come sip lemonade and talk about this and other questions in current linguistics research. Examples will range from English to Zulu to Mayan. No background required.","42.362035","-71.098074"
"April 9, 2011",12:45:00,13:45:00,"F","Run a Bridge Loop","Meet at Student Center Steps (W20)","Meet on the stairs of the Student Center, and pikans will show you why runners love Cambridge and Boston. We'll go at the slowest person's pace or split up into groups.","42.35876590106815","-71.09458923339844"
"April 9, 2011",12:45:00,14:00:00,"*DP","Housemasters' Residential Living Panel for Parents","Room 10-250","Learn more about life in MIT's houses (dormitories) and hear from Housemasters and Graduate Resident Tutors who live in the various residences and who will support and guide your son or daughter.","42.35964193572152","-71.09200894832611"
"April 9, 2011",12:47:00,13:17:00,"G","Duhr Prayer","Religious Activities Center (W11), 1st Floor, Musallah","Come pray with other MIT Muslims.",,
